Renda,Idade,Tipo_Emprego,Peso_Amostral,Escolaridade,Escolaridade_Anos,Estado_Civil,Ocupacao,Papel_Familiar,Raca,Genero,Ganho_Capital,Perda_Capital,Horas_por_Semana,Pais_Origem
Ate_50k,35,Privado,108293,Superior_Incompleto,10,Solteiro,Administrativo,Filho,Branca,Feminino,0,2205,40,EUA
Ate_50k,20,Privado,107801,Tecnologo,12,Solteiro,Servicos_Gerais,Filho,Branca,Feminino,0,2205,18,EUA
Ate_50k,38,Privado,126675,Medio_Completo,9,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,2205,40,EUA
Ate_50k,39,Privado,155603,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Filho,Preta,Feminino,0,2205,40,EUA
Ate_50k,32,Privado,27882,Superior_Incompleto,10,Solteiro,Operador_Maquina,Outro_Parente,Branca,Feminino,0,2205,40,Holanda
Ate_50k,42,Privado,242564,Fundamental_7a8,4,Solteiro,Auxiliar_Limpeza,Fora_da_Familia,Preta,Masculino,0,2205,40,EUA
Ate_50k,63,,234083,Medio_Completo,9,Divorciado,,Fora_da_Familia,Branca,Feminino,0,2205,40,EUA
Acima_50k,42,Empresario,23510,Mestrado,14,Divorciado,Executivo_Gerencia,Nao_Casado,Asiatica,Masculino,0,2201,60,India
Ate_50k,64,Privado,181232,Medio_2,7,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2179,40,EUA
Ate_50k,28,Privado,166481,Fundamental_7a8,4,Casado,Auxiliar_Limpeza,Marido,Outra,Masculino,0,2179,40,Porto_Rico
Ate_50k,41,Empresario,139916,Tecnico,11,Casado,Vendas,Marido,Outra,Masculino,0,2179,84,Mexico
Ate_50k,41,Autonomo,144594,Fundamental_7a8,4,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2179,40,EUA
Ate_50k,58,Autonomo,266707,Fundamental_1a4,2,Casado,Transporte,Marido,Branca,Masculino,0,2179,18,EUA
Ate_50k,59,Gov_Estadual,303176,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,2179,40,EUA
Ate_50k,34,Autonomo,56460,Medio_Completo,9,Casado,Agricultura_Pesca,Esposa,Branca,Feminino,0,2179,12,EUA
Ate_50k,45,Privado,167523,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2179,45,EUA
Ate_50k,29,Privado,119004,Medio_Completo,9,Casado,Administrativo,Esposa,Branca,Feminino,0,2179,40,EUA
Ate_50k,47,Privado,175925,Medio_1,6,Casado,Vendas,Marido,Branca,Masculino,0,2179,52,EUA
Ate_50k,40,Privado,212847,Superior_Incompleto,10,Casado,Operador_Maquina,Marido,Branca,Masculino,0,2179,40,EUA
Ate_50k,47,Autonomo,191175,Fundamental_5a6,3,Casado,Vendas,Marido,Branca,Masculino,0,2179,50,Mexico
Ate_50k,63,,83043,Graduacao,13,Casado,,Marido,Branca,Masculino,0,2179,45,EUA
Ate_50k,41,Autonomo,170214,Medio_Completo,9,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,2179,40,EUA
Ate_50k,34,Privado,180714,Superior_Incompleto,10,Casado,Transporte,Marido,Preta,Masculino,0,2179,40,EUA
Acima_50k,66,,177351,Graduacao,13,Casado,,Marido,Branca,Masculino,0,2174,40,EUA
Acima_50k,65,Autonomo,111483,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,2174,10,EUA
Acima_50k,70,Privado,282642,Medio_Completo,9,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,2174,40,EUA
Acima_50k,75,Autonomo,309955,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2174,50,EUA
Acima_50k,65,Gov_Estadual,215908,Medio_Completo,9,Casado,Administrativo,Marido,Branca,Masculino,0,2174,40,EUA
Acima_50k,65,Gov_Federal,23494,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Preta,Masculino,0,2174,40,EUA
Acima_50k,73,Privado,147551,Superior_Incompleto,10,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2174,50,EUA
Ate_50k,60,,141221,Graduacao,13,Casado,,Marido,Asiatica,Masculino,0,2163,25,Coreia_Sul
Ate_50k,68,Autonomo,116903,Tecnico,11,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2149,40,EUA
Ate_50k,74,Autonomo,119129,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,2149,20,EUA
Ate_50k,43,Privado,143582,Fundamental_5a6,3,Casado,Operador_Maquina,Esposa,Asiatica,Feminino,0,2129,72,
Ate_50k,19,Autonomo,342384,Medio_2,7,Casado,Reparos_Manuais,Filho,Branca,Masculino,0,2129,55,EUA
Ate_50k,37,Autonomo,68899,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2129,40,EUA
Ate_50k,45,Gov_Federal,207107,Tecnologo,12,Divorciado,Administrativo,Nao_Casado,Asiatica,Masculino,0,2080,40,Filipinas
Ate_50k,64,Privado,149044,Mestrado,14,Casado,Profissional_Especializado,Marido,Asiatica,Masculino,0,2057,60,China
Ate_50k,30,Privado,148524,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2057,40,EUA
Ate_50k,51,Autonomo,268639,Superior_Incompleto,10,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,2057,60,Canada
Ate_50k,35,Privado,272019,Medio_2,7,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2057,40,EUA
Ate_50k,29,Privado,239753,Medio_Completo,9,Casado,Administrativo,Esposa,Branca,Feminino,0,2057,20,EUA
Ate_50k,34,Privado,199864,Superior_Incompleto,10,Casado,Administrativo,Esposa,Branca,Feminino,0,2057,40,EUA
Ate_50k,41,Privado,125831,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,60,EUA
Ate_50k,35,Privado,67728,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,45,EUA
Ate_50k,26,Privado,115717,Superior_Incompleto,10,Casado,Administrativo,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,54,Privado,172281,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2051,50,EUA
Ate_50k,52,Gov_Local,305053,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,50,Autonomo,105010,Medio_Completo,9,Casado,Agricultura_Pesca,Marido,Branca,Masculino,0,2051,20,EUA
Ate_50k,31,Privado,291052,Superior_Incompleto,10,Casado,Administrativo,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,38,Gov_Federal,248919,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,30,Privado,84119,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,34,Gov_Local,105540,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,31,Privado,161765,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,2051,57,EUA
Ate_50k,52,Privado,195635,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,2051,38,EUA
Ate_50k,54,Privado,816750,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,38,Privado,160192,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,44,EUA
Ate_50k,39,Privado,136081,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,29,Privado,244473,Tecnico,11,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,45,Privado,187033,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,34,Privado,265807,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2051,55,EUA
Ate_50k,38,Privado,154410,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,Polonia
Ate_50k,39,Privado,314007,Medio_1,6,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,40,EUA
Ate_50k,61,Privado,179743,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2051,20,EUA
Ate_50k,43,Privado,117037,Medio_2,7,Casado,Transporte,Marido,Branca,Masculino,0,2042,40,EUA
Ate_50k,35,Privado,40135,Superior_Incompleto,10,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,2042,40,EUA
Ate_50k,46,Privado,315423,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,2042,50,EUA
Ate_50k,38,Privado,35429,Medio_Completo,9,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,2042,40,EUA
Ate_50k,42,Autonomo,120837,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2042,48,EUA
Ate_50k,34,Privado,90614,Tecnologo,12,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,2042,10,EUA
Ate_50k,29,Privado,202878,Fundamental_7a8,4,Casado,Agricultura_Pesca,Marido,Branca,Masculino,0,2042,40,EUA
Ate_50k,32,Privado,260954,Medio_2,7,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2042,30,EUA
Ate_50k,60,Privado,127084,Medio_Completo,9,Casado,Seguranca,Marido,Branca,Masculino,0,2042,34,EUA
Ate_50k,49,Gov_Local,107231,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,53,Gov_Local,135102,Medio_Completo,9,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,2002,45,EUA
Ate_50k,56,Privado,201822,Fundamental_7a8,4,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,48,Privado,413363,Medio_2,7,Casado,Transporte,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,32,Gov_Federal,148138,Graduacao,13,Casado,Profissional_Especializado,Marido,Asiatica,Masculino,0,2002,40,Ira
Ate_50k,42,Autonomo,170721,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,32,Privado,102858,Tecnologo,12,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2002,42,EUA
Ate_50k,28,Gov_Local,175262,Tecnologo,12,Casado,Seguranca,Marido,Branca,Masculino,0,2002,40,Inglaterra
Ate_50k,26,Privado,36936,Tecnico,11,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,59,Privado,169982,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,2002,50,EUA
Ate_50k,47,Autonomo,208407,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2002,30,EUA
Ate_50k,26,,131777,Graduacao,13,Casado,,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,41,Privado,41090,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,2002,60,EUA
Ate_50k,36,Privado,183739,Medio_Completo,9,Casado,Reparos_Manuais,Filho,Branca,Feminino,0,2002,40,EUA
Ate_50k,45,Privado,357540,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,2002,55,EUA
Ate_50k,30,Privado,48520,Tecnologo,12,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,36,Privado,107916,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,34,Empresario,198613,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,53,Privado,283743,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,2002,40,EUA
Ate_50k,51,Privado,210940,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,2002,45,EUA
Ate_50k,47,Autonomo,355978,Doutorado,16,Casado,Transporte,Marido,Branca,Masculino,0,2002,45,EUA
Ate_50k,19,,241616,Medio_Completo,9,Solteiro,,Nao_Casado,Branca,Masculino,0,2001,40,EUA
Ate_50k,30,Privado,57651,Medio_Completo,9,Solteiro,Administrativo,Nao_Casado,Branca,Masculino,0,2001,42,EUA
Ate_50k,20,Privado,315877,Medio_Completo,9,Solteiro,Servicos_Gerais,Nao_Casado,Branca,Masculino,0,2001,40,EUA
Ate_50k,42,Gov_Federal,74680,Mestrado,14,Divorciado,Administrativo,Fora_da_Familia,Branca,Masculino,0,2001,60,EUA
Ate_50k,31,Privado,454508,Medio_2,7,Solteiro,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,2001,40,EUA
Ate_50k,33,Privado,202046,Graduacao,13,Solteiro,Auxiliar_Limpeza,Fora_da_Familia,Branca,Masculino,0,2001,40,EUA
Ate_50k,25,Privado,121102,Tecnologo,12,Solteiro,Suporte_Tecnico,Fora_da_Familia,Branca,Feminino,0,2001,30,EUA
Ate_50k,20,Privado,146879,Medio_Completo,9,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,2001,40,EUA
Ate_50k,23,Privado,213955,Medio_Completo,9,Solteiro,Administrativo,Filho,Preta,Masculino,0,2001,40,EUA
Ate_50k,55,,123382,Medio_Completo,9,Separado,,Fora_da_Familia,Preta,Feminino,0,2001,40,EUA
Ate_50k,41,Autonomo,277783,Superior_Incompleto,10,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,2001,50,EUA
Ate_50k,54,Autonomo,199741,Medio_Completo,9,Viuvo,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,2001,35,EUA
Ate_50k,25,Privado,378322,Medio_Completo,9,Solteiro,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,2001,50,EUA
Ate_50k,19,Privado,264390,Superior_Incompleto,10,Solteiro,Administrativo,Filho,Branca,Feminino,0,2001,40,EUA
Ate_50k,24,Privado,210029,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,2001,37,EUA
Ate_50k,56,Gov_Federal,61885,Graduacao,13,Solteiro,Transporte,Fora_da_Familia,Preta,Masculino,0,2001,65,EUA
Ate_50k,21,Gov_Local,102942,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Feminino,0,2001,40,EUA
Ate_50k,34,Privado,209297,Medio_Completo,9,Solteiro,Operador_Maquina,Fora_da_Familia,Preta,Masculino,0,2001,40,EUA
Ate_50k,19,Privado,198459,Medio_Completo,9,Solteiro,Administrativo,Filho,Branca,Masculino,0,2001,40,EUA
Ate_50k,21,,40052,Superior_Incompleto,10,Solteiro,,Fora_da_Familia,Branca,Masculino,0,2001,45,EUA
Ate_50k,48,Privado,93476,Medio_Completo,9,Separado,Administrativo,Fora_da_Familia,Branca,Feminino,0,2001,40,EUA
Ate_50k,34,Privado,174789,Graduacao,13,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,2001,40,EUA
Ate_50k,31,Privado,189759,Medio_Completo,9,Solteiro,Agricultura_Pesca,Fora_da_Familia,Branca,Masculino,0,2001,40,EUA
Ate_50k,36,Privado,297847,Medio_Completo,9,Solteiro,Servicos_Gerais,Fora_da_Familia,Preta,Feminino,0,2001,40,EUA
Ate_50k,27,Privado,124953,Medio_Completo,9,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,1980,40,EUA
Ate_50k,27,Privado,116358,Superior_Incompleto,10,Solteiro,Reparos_Manuais,Filho,Asiatica,Masculino,0,1980,40,Filipinas
Ate_50k,35,Privado,187119,Graduacao,13,Divorciado,Vendas,Fora_da_Familia,Branca,Feminino,0,1980,65,EUA
Ate_50k,31,Autonomo,161745,Graduacao,13,Casado_Ausente,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1980,60,EUA
Ate_50k,27,Gov_Federal,469705,Medio_Completo,9,Solteiro,Reparos_Manuais,Fora_da_Familia,Preta,Masculino,0,1980,40,EUA
Ate_50k,28,Gov_Local,304960,Tecnologo,12,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,1980,40,EUA
Ate_50k,42,Privado,175935,Medio_Completo,9,Divorciado,Transporte,Fora_da_Familia,Branca,Masculino,0,1980,46,EUA
Ate_50k,44,Privado,355728,Superior_Incompleto,10,Separado,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,1980,45,Inglaterra
Ate_50k,41,Privado,53956,Graduacao,13,Divorciado,Vendas,Fora_da_Familia,Branca,Masculino,0,1980,56,EUA
Ate_50k,28,Privado,184723,Graduacao,13,Solteiro,Suporte_Tecnico,Fora_da_Familia,Branca,Feminino,0,1980,35,EUA
Ate_50k,41,Gov_Federal,185616,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,1980,40,EUA
Ate_50k,35,Privado,54595,Medio_1,6,Viuvo,Servicos_Gerais,Fora_da_Familia,Preta,Feminino,0,1980,40,EUA
Ate_50k,58,Privado,126104,Mestrado,14,Divorciado,Administrativo,Fora_da_Familia,Branca,Feminino,0,1980,45,EUA
Ate_50k,40,Privado,139193,Medio_Completo,9,Divorciado,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,1980,48,EUA
Ate_50k,31,Privado,184306,Tecnico,11,Solteiro,Transporte,Filho,Branca,Masculino,0,1980,60,EUA
Ate_50k,30,Privado,207301,Medio_Completo,9,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,1980,40,EUA
Ate_50k,32,Privado,199529,Superior_Incompleto,10,Separado,Suporte_Tecnico,Fora_da_Familia,Indigena,Masculino,0,1980,40,EUA
Ate_50k,25,Privado,111058,Superior_Incompleto,10,Solteiro,Administrativo,Fora_da_Familia,Branca,Masculino,0,1980,40,EUA
Ate_50k,34,Privado,198103,Medio_Completo,9,Solteiro,Transporte,Filho,Branca,Masculino,0,1980,40,EUA
Ate_50k,56,Privado,34626,Superior_Incompleto,10,Divorciado,Executivo_Gerencia,Fora_da_Familia,Branca,Feminino,0,1980,40,EUA
Ate_50k,45,Privado,100651,Medio_Completo,9,Divorciado,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,1980,40,EUA
Ate_50k,50,Privado,104501,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Masculino,0,1980,40,EUA
Ate_50k,27,Privado,132805,Medio_1,6,Solteiro,Vendas,Outro_Parente,Branca,Masculino,0,1980,40,EUA
Acima_50k,51,Privado,96062,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,40,Privado,207578,Tecnologo,12,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,41,Privado,445382,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,65,EUA
Acima_50k,49,Privado,192776,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,37,Privado,22463,Tecnico,11,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,36,Empresario,108293,Graduacao,13,Casado,Executivo_Gerencia,Esposa,Branca,Feminino,0,1977,45,EUA
Acima_50k,35,Privado,199352,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,80,EUA
Acima_50k,29,Empresario,260729,Medio_Completo,9,Casado,Vendas,Esposa,Branca,Feminino,0,1977,25,EUA
Acima_50k,50,Privado,133963,Graduacao,13,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,1977,40,EUA
Acima_50k,46,Privado,129007,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,44,Autonomo,179557,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,42,Gov_Local,111252,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,38,Gov_Federal,338320,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,45,Privado,192835,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,55,EUA
Acima_50k,43,Gov_Local,147328,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,47,Empresario,139268,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,58,Empresario,349910,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,48,Privado,331482,Especializacao,15,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,42,Gov_Local,245307,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,48,EUA
Acima_50k,55,Privado,153484,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,51,Privado,252903,Medio_1,6,Casado,Vendas,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,32,Privado,295589,Mestrado,14,Casado,Executivo_Gerencia,Marido,Preta,Masculino,0,1977,40,EUA
Acima_50k,45,Gov_Local,160472,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,56,Privado,192869,Mestrado,14,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,1977,44,EUA
Acima_50k,38,Privado,234901,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,45,Privado,33300,Tecnico,11,Casado,Vendas,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,49,Privado,101825,Mestrado,14,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,1977,40,EUA
Acima_50k,36,Privado,183612,Medio_Completo,9,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,49,Privado,185041,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,30,Privado,315640,Doutorado,16,Casado,Profissional_Especializado,Marido,Asiatica,Masculino,0,1977,40,China
Acima_50k,42,Empresario,123838,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,55,Privado,31905,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,34,Privado,181091,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,54,Privado,88278,Doutorado,16,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,42,Autonomo,323790,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,70,EUA
Acima_50k,25,Gov_Local,90730,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,55,Empresario,138594,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,58,Gov_Estadual,194068,Mestrado,14,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,62,Privado,218009,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,43,Empresario,221172,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,57,Gov_Local,174132,Mestrado,14,Casado,Profissional_Especializado,Esposa,Preta,Feminino,0,1977,40,EUA
Acima_50k,42,Empresario,277256,Doutorado,16,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,63,Autonomo,35021,Graduacao,13,Casado,Profissional_Especializado,Marido,Asiatica,Masculino,0,1977,32,China
Acima_50k,47,Autonomo,213668,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,37,Privado,99146,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,40,Privado,209547,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,43,Privado,118308,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,43,Gov_Estadual,33331,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,70,EUA
Acima_50k,41,Autonomo,200574,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,32,Privado,204374,Especializacao,15,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,47,Privado,189680,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,39,Gov_Federal,175232,Superior_Incompleto,10,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,1977,60,EUA
Acima_50k,53,Privado,193720,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,34,Privado,189759,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,36,Privado,32776,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,47,Gov_Local,285060,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,41,EUA
Acima_50k,52,Privado,23780,Tecnico,11,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,45,EUA
Acima_50k,40,Autonomo,284706,Especializacao,15,Casado,Profissional_Especializado,Marido,Indigena,Masculino,0,1977,60,EUA
Acima_50k,42,Empresario,130126,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,51,Privado,102615,Mestrado,14,Casado,Seguranca,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,55,Privado,208311,Mestrado,14,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1977,20,EUA
Acima_50k,38,Privado,111499,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,1977,99,EUA
Acima_50k,52,Privado,139671,Superior_Incompleto,10,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,1977,50,EUA
Acima_50k,60,Gov_Federal,165630,Medio_Completo,9,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,1977,40,EUA
Acima_50k,55,Privado,124808,Tecnico,11,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,1977,50,Alemanha
